,zipcode,Adjusted Gross Income,Number of returns,Single Returns,Joint Returns,Head of Household Returns,Elderly Returns (60+),borough,landuse_1.0,landuse_2.0,landuse_3.0,landuse_4.0,landuse_5.0,landuse_6.0,landuse_7.0,landuse_8.0,landuse_9.0,landuse_10.0,landuse_11.0,total_bldgarea
456,10460.0,"< $25,000",14270,8220,1120,4810,1490,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
457,10460.0,"$25,000 - $49,999",7450,3020,870,3420,710,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
458,10460.0,"$50,000 - $74,999",2590,980,440,1110,330,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
459,10460.0,"$75,000 -  $99,999",900,290,240,350,140,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
460,10460.0,"$100,000 - $199,999",600,170,240,190,120,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
461,10460.0,"$200,000+",40,** ,20,** ,** ,BX,2401704.0,6780201.0,7147700.0,6733806.0,868318.0,982412.0,208053.0,2496300.0,400250.0,279954.0,0.0,28298698.0
462,10461.0,total,"24,470","12,370","6,110","5,430","4,710",BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
463,10461.0,"< $25,000",8470,5440,1350,1570,1670,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
464,10461.0,"$25,000 - $49,999",6270,3210,1200,1720,990,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
465,10461.0,"$50,000 - $74,999",4160,1960,920,1140,810,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
466,10461.0,"$75,000 -  $99,999",2400,970,790,550,520,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
467,10461.0,"$100,000 - $199,999",2780,720,1560,430,620,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
468,10461.0,"$200,000+",390,70,290,20,100,BX,9574613.0,5400931.0,3774949.0,2889940.0,4248669.0,1014976.0,632974.0,8516123.0,31417.0,434517.0,0.0,36519109.0
469,10462.0,total,"40,060","19,870","8,410","10,930","6,850",BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
470,10462.0,"< $25,000",15620,9410,2570,3420,2520,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
471,10462.0,"$25,000 - $49,999",11150,5150,2080,3650,1690,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
472,10462.0,"$50,000 - $74,999",7250,3280,1450,2310,1340,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
473,10462.0,"$75,000 -  $99,999",3170,1230,910,940,660,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
474,10462.0,"$100,000 - $199,999",2670,760,1260,610,570,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
475,10462.0,"$200,000+",200,40,140,** ,70,BX,5677512.0,4335091.0,12783688.0,7327981.0,1514558.0,1412536.0,98819.0,1893795.0,150619.0,1020058.0,0.0,36214657.0
476,10463.0,total,"34,270","18,110","7,600","7,670","8,710",BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
477,10463.0,total,"34,270","18,110","7,600","7,670","8,710",MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
478,10463.0,"< $25,000",12040,8070,1180,2620,2740,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
479,10463.0,"< $25,000",12040,8070,1180,2620,2740,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
480,10463.0,"$25,000 - $49,999",7570,3990,1120,2290,1500,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
481,10463.0,"$25,000 - $49,999",7570,3990,1120,2290,1500,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
482,10463.0,"$50,000 - $74,999",5140,2670,920,1340,1230,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
483,10463.0,"$50,000 - $74,999",5140,2670,920,1340,1230,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
484,10463.0,"$75,000 -  $99,999",3280,1550,840,740,970,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
485,10463.0,"$75,000 -  $99,999",3280,1550,840,740,970,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
486,10463.0,"$100,000 - $199,999",4640,1560,2300,610,1620,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
487,10463.0,"$100,000 - $199,999",4640,1560,2300,610,1620,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
488,10463.0,"$200,000+",1600,270,1240,70,650,BX,2697150.0,3508201.0,21518908.0,4821163.0,1575622.0,401601.0,36798.0,3327140.0,92437.0,278842.0,0.0,38257862.0
489,10463.0,"$200,000+",1600,270,1240,70,650,MN,330277.0,555727.0,1766184.0,272607.0,201653.0,316800.0,0.0,21389.0,0.0,0.0,0.0,3464637.0
490,10464.0,total,"2,180","1,180",650,280,770,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
491,10464.0,"< $25,000",540,410,50,60,170,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
492,10464.0,"$25,000 - $49,999",400,270,50,70,110,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
493,10464.0,"$50,000 - $74,999",360,230,60,60,130,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
494,10464.0,"$75,000 -  $99,999",270,130,80,40,110,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
495,10464.0,"$100,000 - $199,999",430,120,260,50,170,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
496,10464.0,"$200,000+",180,20,150,** ,80,BX,1882881.0,442522.0,160013.0,299850.0,155698.0,62200.0,5005.0,284437.0,377179.0,272.0,0.0,3670057.0
497,10465.0,total,"19,810","9,970","4,870","4,580","4,530",BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
498,10465.0,"< $25,000",5990,4120,590,1210,1360,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
499,10465.0,"$25,000 - $49,999",4420,2410,640,1310,910,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
500,10465.0,"$50,000 - $74,999",3330,1680,640,920,760,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
501,10465.0,"$75,000 -  $99,999",2230,890,690,560,580,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
502,10465.0,"$100,000 - $199,999",3230,790,1830,540,760,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
503,10465.0,"$200,000+",610,80,480,40,160,BX,12581530.0,2627964.0,2193893.0,413863.0,1060973.0,675310.0,20635.0,2138603.0,116836.0,24045.0,0.0,21853652.0
504,10466.0,total,"33,180","16,110","4,520","11,650","6,020",BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
505,10466.0,"< $25,000",14190,8810,960,4160,2230,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
506,10466.0,"$25,000 - $49,999",9820,4270,1090,4160,1640,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
507,10466.0,"$50,000 - $74,999",4550,1750,790,1830,940,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
508,10466.0,"$75,000 -  $99,999",2290,730,620,850,560,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
509,10466.0,"$100,000 - $199,999",2170,530,950,620,590,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
510,10466.0,"$200,000+",160,20,110,30,60,BX,12246625.0,6823635.0,4356543.0,1283566.0,1029603.0,727761.0,303096.0,3006207.0,1580.0,312868.0,0.0,30091484.0
511,10467.0,total,"45,440","22,590","7,320","14,800","6,490",BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
512,10467.0,"< $25,000",21500,12750,2340,6190,2800,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
513,10467.0,"$25,000 - $49,999",13320,5840,2140,5090,1740,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
514,10467.0,"$50,000 - $74,999",6210,2560,1220,2270,1000,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
515,10467.0,"$75,000 -  $99,999",2380,870,710,750,460,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
516,10467.0,"$100,000 - $199,999",1920,540,850,500,440,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
517,10467.0,"$200,000+",110,30,60,** ,50,BX,4916432.0,10341226.0,17213089.0,6657412.0,1522657.0,184574.0,98237.0,5147586.0,21451.0,442336.0,0.0,46545000.0
518,10468.0,total,"36,190","18,800","5,050","11,840","5,020",BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
519,10468.0,"< $25,000",19660,11890,1870,5700,2590,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
520,10468.0,"$25,000 - $49,999",9920,4340,1530,3910,1150,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
521,10468.0,"$50,000 - $74,999",4070,1680,770,1520,700,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
522,10468.0,"$75,000 -  $99,999",1450,560,400,460,300,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
523,10468.0,"$100,000 - $199,999",1020,310,440,250,250,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
524,10468.0,"$200,000+",70,20,40,** ,30,BX,1298948.0,8653383.0,11244645.0,6301588.0,1012039.0,277589.0,101443.0,6826870.0,7595.0,501968.0,0.0,36226068.0
525,10469.0,total,"32,780","15,790","5,760","10,400","6,310",BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
526,10469.0,"< $25,000",12760,8130,1130,3320,2230,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
527,10469.0,"$25,000 - $49,999",8900,3980,1170,3490,1500,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
528,10469.0,"$50,000 - $74,999",5120,2070,900,1950,1020,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
529,10469.0,"$75,000 -  $99,999",2660,860,810,900,660,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
530,10469.0,"$100,000 - $199,999",2960,690,1470,710,770,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
531,10469.0,"$200,000+",380,60,280,30,130,BX,17704862.0,5063929.0,1282839.0,1656018.0,1401101.0,544922.0,433564.0,2645800.0,44215.0,31263.0,0.0,30808513.0
532,10470.0,total,"7,770","4,240","1,640","1,740","1,660",BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
533,10470.0,"< $25,000",2780,1870,270,610,580,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
534,10470.0,"$25,000 - $49,999",1910,1040,280,540,390,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
535,10470.0,"$50,000 - $74,999",1280,700,230,310,260,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
536,10470.0,"$75,000 -  $99,999",700,310,230,150,190,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
537,10470.0,"$100,000 - $199,999",920,280,490,130,200,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
538,10470.0,"$200,000+",180,40,140,** ,40,BX,3344850.0,1590168.0,1247284.0,1019283.0,417864.0,502195.0,50507.0,521308.0,78499.0,15734.0,0.0,8787692.0
539,10471.0,total,"10,010","5,340","3,020","1,340","3,450",BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
540,10471.0,"< $25,000",2280,1780,220,220,710,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
541,10471.0,"$25,000 - $49,999",1560,990,210,310,460,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
542,10471.0,"$50,000 - $74,999",1600,970,250,310,510,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
543,10471.0,"$75,000 -  $99,999",1290,690,320,220,420,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
544,10471.0,"$100,000 - $199,999",2150,750,1100,240,860,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
545,10471.0,"$200,000+",1130,160,920,40,490,BX,4563732.0,989991.0,6993984.0,613117.0,310476.0,0.0,3162.0,3473810.0,64330.0,1232.0,0.0,17013834.0
546,10472.0,total,"28,960","14,310","5,310","8,970","3,800",BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
547,10472.0,"< $25,000",15480,9040,2030,4250,1990,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
548,10472.0,"$25,000 - $49,999",8220,3480,1600,3040,930,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
549,10472.0,"$50,000 - $74,999",3210,1200,810,1140,460,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
550,10472.0,"$75,000 -  $99,999",1150,350,420,350,210,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
551,10472.0,"$100,000 - $199,999",840,240,420,190,190,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
552,10472.0,"$200,000+",60,** ,30,** ,20,BX,4212620.0,8808306.0,5721320.0,3057815.0,892436.0,476616.0,56476.0,1825749.0,5588.0,41177.0,0.0,25098103.0
553,10473.0,total,"28,490","14,360","3,590","10,020","5,000",BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
554,10473.0,"< $25,000",12350,7690,870,3650,1980,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
555,10473.0,"$25,000 - $49,999",8100,3760,820,3370,1280,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
556,10473.0,"$50,000 - $74,999",4120,1740,580,1670,820,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
557,10473.0,"$75,000 -  $99,999",1980,670,450,800,440,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
558,10473.0,"$100,000 - $199,999",1800,470,780,530,440,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
559,10473.0,"$200,000+",140,30,90,** ,40,BX,6659932.0,3533970.0,11309586.0,2064478.0,1201784.0,950220.0,307569.0,2788724.0,4142.0,275624.0,0.0,29096029.0
560,10474.0,total,"5,030","2,510",560,"1,910",470,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
561,10474.0,"< $25,000",2730,1580,190,930,230,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
562,10474.0,"$25,000 - $49,999",1500,630,190,660,140,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
563,10474.0,"$50,000 - $74,999",540,210,100,230,60,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
564,10474.0,"$75,000 -  $99,999",180,60,40,90,40,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
565,10474.0,"$100,000 - $199,999",80,30,40,** ,** ,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
566,10474.0,"$200,000+",** ,** ,** ,** ,** ,BX,508166.0,1596295.0,789409.0,1109443.0,553033.0,7472345.0,455739.0,950933.0,800.0,316329.0,0.0,13752492.0
567,10475.0,total,"23,050","12,930","3,050","6,410","7,300",BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
568,10475.0,"< $25,000",7200,5400,470,1210,2470,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
569,10475.0,"$25,000 - $49,999",6430,3560,530,2140,1900,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
570,10475.0,"$50,000 - $74,999",4750,2300,590,1660,1480,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
571,10475.0,"$75,000 -  $99,999",2510,1020,570,840,800,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
572,10475.0,"$100,000 - $199,999",2040,620,820,560,610,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
573,10475.0,"$200,000+",120,30,70,** ,40,BX,657398.0,329838.0,20006091.0,206556.0,4037371.0,738722.0,200923.0,2097166.0,0.0,1770618.0,0.0,30044683.0
574,11001.0,total,"14,090","6,650","5,790","1,320","3,790",QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
575,11001.0,"< $25,000",3830,3000,470,310,800,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
576,11001.0,"$25,000 - $49,999",2360,1400,600,310,560,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
577,11001.0,"$50,000 - $74,999",1830,990,500,250,530,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
578,11001.0,"$75,000 -  $99,999",1490,580,650,190,490,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
579,11001.0,"$100,000 - $199,999",3160,580,2290,230,1070,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
580,11001.0,"$200,000+",1420,100,1280,30,340,QN,1685317.0,101580.0,0.0,26440.0,52130.0,0.0,7473.0,36500.0,0.0,0.0,0.0,1909440.0
581,11004.0,total,"6,910","3,450","2,620",670,"2,140",QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
582,11004.0,"< $25,000",2010,1410,400,160,600,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
583,11004.0,"$25,000 - $49,999",1310,710,400,170,360,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
584,11004.0,"$50,000 - $74,999",1110,610,340,130,340,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
585,11004.0,"$75,000 -  $99,999",840,370,320,110,280,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
586,11004.0,"$100,000 - $199,999",1350,300,920,100,450,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
587,11004.0,"$200,000+",290,50,240,** ,110,QN,3366610.0,1818592.0,42442.0,82999.0,416807.0,0.0,1616.0,2729655.0,1206.0,5073.0,3031.0,8468031.0
588,11005.0,total,"1,470","1,020",400,0,"1,330",QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
589,11005.0,"< $25,000",200,160,40,0,170,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
590,11005.0,"$25,000 - $49,999",140,120,** ,0,120,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
591,11005.0,"$50,000 - $74,999",170,140,20,0,150,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
592,11005.0,"$75,000 -  $99,999",200,160,30,0,180,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
593,11005.0,"$100,000 - $199,999",470,310,150,0,440,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
594,11005.0,"$200,000+",290,130,160,0,270,QN,0.0,0.0,3750565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750565.0
595,11040.0,total,"21,640","9,740","9,870","1,550","6,460",QN,821752.0,287826.0,0.0,23054.0,66125.0,0.0,2700.0,190431.0,0.0,0.0,0.0,1391888.0
